order_id,user_id,order_date,order_status,pay_amount,order_month
o322076,u107315,2024-11-24,completed,2741.55,2024-11
o322077,u109901,2023-02-01,completed,30039.04,2023-02
o322078,u103469,2023-09-01,completed,666.63,2023-09
o322079,u115390,2024-08-20,completed,3050.46,2024-08
o322080,u114082,2023-12-22,completed,894.0,2023-12
o322081,u103038,2024-10-14,completed,8962.5,2024-10
o322082,u116949,2024-10-21,completed,3451.85,2024-10
o322083,u100026,2024-09-14,completed,506.15,2024-09
o322084,u119927,2024-10-28,completed,2554.74,2024-10
o322085,u103358,2024-01-19,completed,29.02,2024-01
o322086,u103039,2023-10-11,completed,1186.4,2023-10
o322087,u119000,2023-01-16,completed,6022.21,2023-01
o322088,u114438,2024-10-06,completed,2070.4,2024-10
o322089,u106136,2024-08-27,completed,4370.27,2024-08
o322090,u117754,2024-02-09,completed,2259.57,2024-02
o322091,u102336,2024-02-23,shipped,125.24,2024-02
o322092,u118491,2023-10-04,completed,1226.77,2023-10
o322093,u105516,2024-02-20,completed,372.02,2024-02
o322094,u108339,2024-01-11,completed,938.86,2024-01
o322095,u115815,2024-12-30,completed,248.12,2024-12
o322096,u109863,2024-07-02,completed,852.54,2024-07
o322097,u105877,2024-08-25,completed,4563.33,2024-08
o322098,u105149,2023-01-31,completed,10622.15,2023-01
o322099,u100477,2024-12-09,completed,23.03,2024-12
o322100,u104097,2024-11-17,completed,5264.42,2024-11
o322101,u109106,2024-07-11,completed,229.98,2024-07
o322102,u112058,2024-11-24,completed,856.04,2024-11
o322103,u101158,2023-08-08,completed,2463.41,2023-08
o322104,u109524,2024-05-22,completed,95.84,2024-05
o322105,u115433,2023-11-05,completed,387.59,2023-11
o322106,u110024,2024-08-31,completed,2136.58,2024-08
o322107,u106544,2024-09-17,shipped,549.52,2024-09
o322108,u104039,2024-12-30,completed,8733.86,2024-12
o322109,u111852,2023-01-28,cancelled,2987.31,2023-01
o322110,u119272,2024-03-05,completed,2546.4,2024-03
o322111,u103812,2024-12-28,refunded,0.0,2024-12
o322112,u106413,2024-12-30,completed,127.8,2024-12
o322113,u107531,2024-08-17,completed,759.73,2024-08
o322114,u118312,2024-08-16,completed,7665.12,2024-08
o322115,u116284,2024-05-02,completed,2383.42,2024-05
o322116,u110361,2023-10-05,completed,25880.42,2023-10
o322117,u110229,2023-04-15,shipped,4291.26,2023-04
o322118,u118145,2024-03-28,completed,1827.25,2024-03
o322119,u118731,2024-02-22,completed,2083.93,2024-02
o322120,u119228,2024-08-07,shipped,6177.98,2024-08
o322121,u104628,2024-02-23,completed,9325.06,2024-02
o322122,u105697,2024-05-08,completed,634.48,2024-05
o322123,u115943,2024-09-08,completed,29.8,2024-09
o322124,u103824,2024-10-28,shipped,273.4,2024-10
o322125,u110980,2023-01-19,completed,101.97,2023-01
o322126,u102651,2023-10-03,shipped,2611.58,2023-10
o322127,u106577,2023-09-07,completed,413.37,2023-09
o322128,u109876,2024-04-27,completed,1350.85,2024-04
o322129,u119164,2023-04-23,completed,185.74,2023-04
o322130,u115146,2024-12-23,completed,82.1,2024-12
o322131,u118349,2024-05-02,completed,1162.77,2024-05
o322132,u104527,2024-12-10,shipped,1490.42,2024-12
o322133,u100984,2024-12-26,completed,19323.71,2024-12
o322134,u106441,2023-09-25,completed,475.22,2023-09
o322135,u102011,2024-06-28,completed,932.18,2024-06
o322136,u113808,2024-12-30,completed,15000.0,2024-12
o322137,u116882,2024-12-07,completed,2754.79,2024-12
o322138,u109239,2023-03-03,completed,3489.92,2023-03
o322139,u108400,2024-12-30,completed,148.47,2024-12
o322140,u106458,2023-02-03,completed,97.95,2023-02
o322141,u118234,2023-02-18,completed,428.52,2023-02
o322142,u103776,2024-09-29,completed,2056.63,2024-09
o322143,u118311,2024-09-24,completed,5136.64,2024-09
o322144,u112259,2024-12-09,completed,6748.67,2024-12
o322145,u110762,2024-01-12,completed,3638.19,2024-01
o322146,u107081,2024-06-19,completed,3508.35,2024-06
o322147,u104339,2024-12-15,completed,1386.03,2024-12
o322148,u101515,2024-11-17,completed,1503.93,2024-11
o322149,u111757,2024-05-03,completed,2900.96,2024-05
o322150,u100228,2024-12-15,completed,1969.93,2024-12
o322151,u100642,2024-06-18,completed,6221.29,2024-06
o322152,u118058,2024-07-23,completed,570.57,2024-07
o322153,u116523,2024-08-27,completed,5605.03,2024-08
o322154,u114275,2024-03-18,completed,5588.92,2024-03
o322155,u108064,2023-12-25,completed,276.01,2023-12
o322156,u106182,2024-10-16,completed,844.86,2024-10
o322157,u119315,2023-07-31,completed,9258.09,2023-07
o322158,u117816,2024-07-02,completed,193.23,2024-07
o322159,u112539,2024-01-27,completed,691.94,2024-01
o322160,u101798,2024-03-25,completed,4787.88,2024-03
o322161,u106992,2024-06-02,completed,180.33,2024-06
o322162,u113684,2023-09-24,completed,2073.6,2023-09
o322163,u104347,2024-06-23,completed,3239.38,2024-06
o322164,u100668,2024-11-09,completed,2133.83,2024-11
o322165,u103274,2023-10-30,cancelled,1218.64,2023-10
o322166,u107499,2024-12-15,completed,4541.29,2024-12
o322167,u106846,2024-05-11,refunded,0.0,2024-05
o322168,u109354,2024-11-13,completed,891.65,2024-11
o322169,u115232,2024-10-17,completed,2418.03,2024-10
o322170,u118046,2024-04-18,completed,15808.23,2024-04
o322171,u104237,2024-12-05,completed,2687.99,2024-12
o322172,u108728,2023-02-13,completed,2335.27,2023-02
o322173,u111426,2023-11-28,completed,1329.24,2023-11
o322174,u104007,2023-01-17,completed,1350.5,2023-01
o322175,u113267,2024-11-29,completed,796.11,2024-11
o322176,u107774,2023-07-03,completed,1899.72,2023-07
o322177,u116505,2024-04-20,completed,122.82,2024-04
o322178,u112326,2024-09-11,completed,773.89,2024-09
o322179,u101666,2024-12-30,completed,714.19,2024-12
o322180,u112664,2024-12-30,cancelled,53.03,2024-12
o322181,u108777,2024-12-18,completed,244.08,2024-12
o322182,u110096,2024-07-27,completed,15965.74,2024-07
o322183,u109989,2023-06-30,completed,49.26,2023-06
o322184,u111244,2024-03-08,completed,1413.58,2024-03
o322185,u114499,2024-12-17,completed,556.95,2024-12
o322186,u114292,2024-12-29,completed,553.22,2024-12
o322187,u101477,2024-10-06,completed,2206.58,2024-10
o322188,u102168,2024-12-03,completed,2242.15,2024-12
o322189,u113875,2024-12-01,completed,1848.91,2024-12
o322190,u108266,2024-12-29,shipped,681.62,2024-12
o322191,u115850,2024-12-04,completed,1699.3,2024-12
o322192,u108497,2024-03-10,completed,3067.78,2024-03
o322193,u111909,2024-06-14,shipped,165.82,2024-06
o322194,u117207,2023-11-10,completed,2513.62,2023-11
o322195,u109232,2023-07-29,completed,4007.04,2023-07
o322196,u111039,2024-02-29,completed,1481.58,2024-02
o322197,u109369,2024-10-13,completed,5344.71,2024-10
o322198,u106685,2024-09-01,completed,825.34,2024-09
o322199,u112650,2024-11-16,completed,426.29,2024-11
o322200,u116031,2024-12-22,completed,15003.67,2024-12
o322201,u116445,2023-03-14,completed,13636.36,2023-03
o322202,u100390,2023-11-15,completed,1297.08,2023-11
o322203,u114073,2024-11-25,pending,277.8,2024-11
o322204,u113125,2024-12-26,completed,4071.39,2024-12
o322205,u118387,2024-12-28,completed,649.59,2024-12
o322206,u117234,2023-09-02,completed,2247.51,2023-09
o322207,u108294,2023-05-22,completed,6095.04,2023-05
o322208,u117419,2024-12-27,refunded,0.0,2024-12
o322209,u114718,2023-04-04,completed,245.17,2023-04
o322210,u115442,2024-10-08,completed,263.06,2024-10
o322211,u111313,2024-04-11,completed,237.28,2024-04
o322212,u111086,2023-12-17,completed,4599.45,2023-12
o322213,u117480,2023-12-11,completed,568.65,2023-12
o322214,u103496,2024-03-05,completed,794.41,2024-03
o322215,u105584,2024-03-09,cancelled,2444.22,2024-03
o322216,u108711,2024-12-06,completed,20302.97,2024-12
o322217,u101843,2024-07-23,refunded,0.0,2024-07
o322218,u101162,2024-12-28,completed,5051.38,2024-12
o322219,u105259,2024-09-27,refunded,0.0,2024-09
o322220,u117652,2024-04-19,completed,1753.48,2024-04
o322221,u105938,2024-07-24,completed,1409.07,2024-07
o322222,u101539,2024-12-28,shipped,340.2,2024-12
o322223,u119057,2024-12-10,completed,801.94,2024-12
o322224,u104892,2024-12-26,completed,3296.84,2024-12
o322225,u107789,2024-10-29,completed,2764.72,2024-10
o322226,u118838,2024-09-23,completed,5811.51,2024-09
o322227,u113815,2023-11-11,refunded,0.0,2023-11
o322228,u106783,2024-02-29,pending,201.12,2024-02
o322229,u106222,2023-03-24,completed,1869.51,2023-03
o322230,u116523,2024-08-21,completed,1543.79,2024-08
o322231,u106703,2024-09-27,completed,899.21,2024-09
o322232,u112704,2024-11-15,completed,624.94,2024-11
o322233,u108674,2024-12-15,completed,3769.66,2024-12
o322234,u119621,2024-01-03,completed,790.17,2024-01
o322235,u105240,2023-08-24,shipped,459.42,2023-08
o322236,u112019,2023-06-11,completed,7071.03,2023-06
o322237,u117390,2024-07-31,completed,449.08,2024-07
o322238,u119148,2023-12-05,completed,2646.04,2023-12
o322239,u104209,2023-09-17,pending,425.03,2023-09
o322240,u117886,2024-08-09,completed,873.29,2024-08
o322241,u117276,2024-09-05,completed,923.5,2024-09
o322242,u118386,2023-07-10,completed,9620.11,2023-07
o322243,u113772,2024-07-18,completed,2955.11,2024-07
o322244,u101159,2023-05-11,completed,1174.16,2023-05
o322245,u107034,2024-11-28,completed,6805.33,2024-11
o322246,u117149,2024-08-28,completed,2700.71,2024-08
o322247,u105209,2024-09-03,completed,525.58,2024-09
o322248,u105064,2024-11-02,completed,2467.29,2024-11
o322249,u103229,2023-10-08,completed,2181.46,2023-10
o322250,u105930,2023-09-05,completed,4070.38,2023-09
o322251,u109613,2024-01-21,completed,8517.9,2024-01
o322252,u116400,2024-08-23,completed,3198.08,2024-08
o322253,u111636,2024-12-08,completed,6913.98,2024-12
o322254,u110950,2024-12-30,completed,142.38,2024-12
o322255,u106141,2024-12-07,refunded,0.0,2024-12
o322256,u118343,2024-06-26,completed,1983.56,2024-06
o322257,u109921,2024-08-21,shipped,6833.69,2024-08
o322258,u107047,2023-12-21,completed,3458.82,2023-12
o322259,u103557,2023-10-17,completed,18956.16,2023-10
o322260,u111397,2023-07-12,completed,944.55,2023-07
o322261,u119345,2024-07-14,completed,1042.08,2024-07
o322262,u114657,2023-08-23,completed,2291.03,2023-08
o322263,u108184,2023-03-18,completed,1230.78,2023-03
o322264,u106273,2023-08-28,refunded,0.0,2023-08
o322265,u117019,2024-03-30,completed,814.76,2024-03
o322266,u104316,2023-10-20,completed,530.93,2023-10
o322267,u118544,2023-10-14,completed,1703.9,2023-10
o322268,u103334,2023-11-13,completed,1763.49,2023-11
o322269,u109902,2024-12-21,completed,5585.41,2024-12
o322270,u103101,2023-04-26,completed,2910.38,2023-04
o322271,u108181,2024-01-30,completed,6541.59,2024-01
o322272,u114800,2024-04-07,completed,207.37,2024-04
o322273,u116829,2023-12-19,completed,175.09,2023-12
o322274,u102990,2024-03-26,completed,314.86,2024-03
o322275,u116246,2024-09-21,completed,1045.51,2024-09
o322276,u115120,2023-07-09,shipped,3413.82,2023-07
o322277,u114321,2024-03-07,completed,333.04,2024-03
o322278,u116288,2023-07-07,completed,856.96,2023-07
o322279,u100636,2024-11-07,completed,644.13,2024-11
o322280,u107081,2024-12-17,completed,39.77,2024-12
o322281,u116559,2024-08-08,shipped,712.38,2024-08
o322282,u108765,2023-03-26,completed,1999.95,2023-03
o322283,u105218,2024-05-19,completed,19748.08,2024-05
o322284,u112402,2024-04-29,completed,1489.34,2024-04
o322285,u102790,2024-12-01,completed,464.88,2024-12
o322286,u118660,2023-03-22,completed,383.4,2023-03
o322287,u108357,2024-12-30,completed,9000.0,2024-12
o322288,u112121,2023-10-06,completed,2483.29,2023-10
o322289,u118756,2024-12-07,completed,79.06,2024-12
o322290,u105876,2024-11-29,completed,2158.22,2024-11
o322291,u102559,2024-11-21,completed,3008.37,2024-11
o322292,u106812,2023-06-25,completed,827.6,2023-06
o322293,u108300,2023-04-26,completed,1406.41,2023-04
o322294,u102918,2024-05-21,completed,2670.62,2024-05
o322295,u105558,2024-11-11,completed,388.26,2024-11
o322296,u101083,2024-10-17,completed,193.9,2024-10
o322297,u104585,2024-11-24,completed,3580.91,2024-11
o322298,u116577,2023-06-13,completed,1509.03,2023-06
o322299,u104627,2024-05-04,completed,10457.35,2024-05
o322300,u110085,2024-06-04,completed,263.92,2024-06
o322301,u112210,2023-11-08,completed,3505.14,2023-11
o322302,u102769,2024-08-22,completed,5606.27,2024-08
o322303,u105353,2023-02-28,completed,1238.67,2023-02
o322304,u115557,2024-11-24,completed,1079.7,2024-11
o322305,u112854,2023-10-09,completed,9904.56,2023-10
o322306,u117965,2024-11-12,completed,769.59,2024-11
o322307,u108789,2023-04-14,completed,3295.66,2023-04
o322308,u115435,2024-06-29,completed,727.1,2024-06
o322309,u104421,2023-10-15,completed,144.0,2023-10
o322310,u105005,2024-04-03,completed,5009.28,2024-04
o322311,u105586,2024-12-21,completed,1451.88,2024-12
o322312,u102847,2024-05-21,refunded,0.0,2024-05
o322313,u103929,2023-12-10,completed,979.92,2023-12
o322314,u112969,2024-01-11,completed,1896.23,2024-01
o322315,u116222,2024-09-24,completed,213.42,2024-09
o322316,u104085,2024-11-10,completed,7030.43,2024-11
o322317,u116787,2023-02-28,completed,497.7,2023-02
o322318,u106956,2024-06-30,shipped,5447.76,2024-06
o322319,u108104,2024-04-30,completed,3569.77,2024-04
o322320,u100241,2024-04-01,completed,6453.3,2024-04
o322321,u106633,2024-04-19,completed,3496.14,2024-04
o322322,u100951,2024-10-29,completed,277.33,2024-10
o322323,u117452,2024-12-30,completed,4514.11,2024-12
o322324,u118350,2024-12-30,completed,2902.75,2024-12
o322325,u116253,2024-10-29,completed,2355.65,2024-10
o322326,u107350,2023-11-07,completed,1132.11,2023-11
o322327,u119922,2023-01-11,completed,533.04,2023-01
o322328,u110520,2024-11-24,completed,5542.83,2024-11
o322329,u111250,2024-06-17,completed,293.6,2024-06
o322330,u117906,2023-12-18,completed,799.79,2023-12
o322331,u107435,2024-04-30,refunded,0.0,2024-04
o322332,u110129,2024-11-13,completed,1738.56,2024-11
o322333,u104544,2023-03-08,completed,230.4,2023-03
o322334,u117230,2024-07-08,completed,3335.15,2024-07
o322335,u103509,2024-03-24,completed,6591.63,2024-03
o322336,u113631,2023-09-28,completed,12017.36,2023-09
o322337,u110430,2024-12-22,completed,219.72,2024-12
o322338,u111844,2024-11-04,completed,356.85,2024-11
o322339,u105840,2024-11-16,completed,514.95,2024-11
o322340,u118786,2024-10-19,completed,959.24,2024-10
o322341,u112444,2024-01-16,completed,9893.76,2024-01
o322342,u109802,2023-02-11,completed,445.65,2023-02
o322343,u107808,2024-09-03,completed,9519.55,2024-09
o322344,u116796,2024-02-08,completed,1069.73,2024-02
o322345,u109419,2023-12-14,completed,394.86,2023-12
o322346,u100813,2024-10-16,shipped,2718.04,2024-10
o322347,u101444,2024-03-02,completed,5718.85,2024-03
o322348,u118870,2024-12-30,pending,138.57,2024-12
o322349,u107991,2024-12-24,completed,915.82,2024-12
o322350,u115433,2023-03-06,completed,2958.57,2023-03
o322351,u102704,2023-05-25,completed,426.29,2023-05
o322352,u105886,2024-08-06,completed,1290.08,2024-08
o322353,u113937,2023-02-09,completed,235.05,2023-02
o322354,u117095,2024-05-20,completed,93.2,2024-05
o322355,u106072,2024-04-16,completed,2419.37,2024-04
o322356,u100134,2024-10-04,cancelled,742.7,2024-10
o322357,u100584,2024-05-16,completed,5998.97,2024-05
o322358,u114007,2023-07-22,completed,225.78,2023-07
o322359,u103263,2023-08-27,completed,33.2,2023-08
o322360,u105706,2024-03-27,cancelled,771.75,2024-03
o322361,u113624,2023-11-13,completed,2112.34,2023-11
o322362,u103079,2024-12-12,completed,3263.17,2024-12
o322363,u114410,2024-12-30,completed,2060.49,2024-12
o322364,u116362,2024-11-28,completed,39.43,2024-11
o322365,u113730,2024-02-07,completed,722.07,2024-02
o322366,u118608,2024-06-04,completed,1420.29,2024-06
o322367,u105109,2024-05-26,completed,1240.75,2024-05
o322368,u105894,2024-12-26,completed,1758.89,2024-12
o322369,u116050,2024-09-05,completed,2507.92,2024-09
o322370,u116803,2024-11-01,completed,878.9,2024-11
o322371,u119324,2024-01-23,completed,356.14,2024-01
o322372,u105792,2023-03-06,completed,47.85,2023-03
o322373,u105989,2023-10-14,completed,13021.0,2023-10
o322374,u111087,2023-07-19,completed,394.96,2023-07
o322375,u107413,2024-05-26,completed,2332.04,2024-05
o322376,u106385,2024-08-10,pending,13714.55,2024-08
o322377,u109063,2023-08-31,completed,1384.0,2023-08
o322378,u112609,2024-04-14,completed,2218.62,2024-04
o322379,u100617,2024-07-15,completed,5782.42,2024-07
o322380,u102357,2023-12-22,completed,310.62,2023-12
o322381,u119196,2024-04-25,completed,374.84,2024-04
o322382,u114144,2023-01-21,completed,337.47,2023-01
o322383,u105316,2024-04-12,completed,3847.49,2024-04
o322384,u115865,2024-09-24,completed,429.38,2024-09
o322385,u112937,2024-06-13,completed,150.79,2024-06
o322386,u109340,2024-08-15,completed,9255.46,2024-08
o322387,u116434,2024-11-24,refunded,0.0,2024-11
o322388,u107898,2024-12-30,completed,566.73,2024-12
o322389,u103864,2024-04-28,completed,1630.53,2024-04
o322390,u102529,2023-08-17,completed,249.07,2023-08
o322391,u104629,2024-12-30,completed,1178.81,2024-12
o322392,u116154,2023-12-24,completed,4963.61,2023-12
o322393,u102285,2023-11-29,completed,959.77,2023-11
o322394,u103604,2024-12-18,completed,261.97,2024-12
o322395,u116860,2024-12-22,completed,242.98,2024-12
o322396,u114170,2024-02-14,completed,570.0,2024-02
o322397,u119791,2024-10-01,cancelled,2706.17,2024-10
o322398,u117543,2024-10-21,completed,14981.12,2024-10
o322399,u104157,2024-07-17,completed,4092.79,2024-07
o322400,u113022,2024-09-03,completed,1427.52,2024-09
o322401,u102953,2024-03-05,completed,363.41,2024-03
o322402,u118374,2024-10-29,completed,3202.24,2024-10
o322403,u119570,2024-12-22,completed,535.77,2024-12
o322404,u112495,2024-12-17,completed,8489.7,2024-12
o322405,u118466,2024-12-05,completed,3700.52,2024-12
o322406,u103580,2023-07-29,completed,578.44,2023-07
o322407,u107125,2024-11-20,completed,259.14,2024-11
o322408,u116969,2023-08-09,completed,522.26,2023-08
o322409,u111079,2024-12-01,completed,445.14,2024-12
o322410,u100319,2024-01-31,completed,1447.59,2024-01
o322411,u110092,2023-07-07,completed,1070.58,2023-07
o322412,u111005,2024-11-06,completed,67.92,2024-11
o322413,u101667,2024-06-04,shipped,5624.81,2024-06
o322414,u109067,2024-08-05,completed,57.44,2024-08
o322415,u104364,2024-12-16,completed,166.14,2024-12
o322416,u107394,2024-03-12,completed,7342.52,2024-03
o322417,u102737,2023-12-17,completed,64.17,2023-12
o322418,u116706,2024-04-10,shipped,3007.64,2024-04
o322419,u111679,2024-09-23,completed,14502.74,2024-09
o322420,u100514,2023-10-19,completed,501.17,2023-10
o322421,u105214,2024-11-30,refunded,0.0,2024-11
o322422,u116933,2024-12-20,completed,259.83,2024-12
o322423,u104589,2024-12-25,completed,2772.37,2024-12
o322424,u105414,2024-09-14,completed,2484.77,2024-09
o322425,u109400,2024-12-28,completed,323.94,2024-12
o322426,u104662,2023-07-04,completed,9819.27,2023-07
o322427,u114863,2024-08-11,completed,1712.83,2024-08
o322428,u114723,2024-05-22,completed,118.24,2024-05
o322429,u107985,2024-12-30,completed,8257.4,2024-12
o322430,u118733,2023-05-06,completed,3078.36,2023-05
o322431,u118042,2024-04-12,completed,1489.49,2024-04
o322432,u103497,2023-08-08,completed,1854.49,2023-08
o322433,u109643,2024-03-01,refunded,0.0,2024-03
o322434,u108263,2024-12-18,completed,2537.39,2024-12
o322435,u103373,2023-10-19,completed,9642.19,2023-10
